cpu_avg,cpu_max,cpu_min,cpu_std,cpu_trend,cpu_range,cpu_variance,memory_avg,memory_max,memory_min,memory_std,memory_range,memory_trend,disk_avg,disk_max,disk_min,disk_std,disk_range,disk_trend,network_in_avg,network_out_avg,network_in_std,network_out_std,process_avg,process_max,process_min,process_std,running_process_avg,thread_avg,crash_label
55.66166666666667,60.0,41.3,4.186017551068451,0.06580994720755766,18.700000000000003,17.522742937853113,75.33333333333334,76.2,74.4,0.6451032414198483,1.7999999999999972,-0.03177549319255347,4.1,4.1,4.1,0.0,0.0,0.0,4041296657.0666666,3129698167.4666667,7516551.508815661,4310347.992987595,710.55,718.0,707.0,3.950648949051797,345.3833333333333,2027.3666666666666,0
55.83166666666667,60.0,47.0,3.3866383345494024,-0.02677688246735204,13.0,11.46931920903955,74.74333333333334,75.5,74.4,0.24999435021864594,1.0999999999999943,-0.004879133092525724,4.1,4.1,4.1,0.0,0.0,0.0,4051983513.6,3136961706.6666665,6114383.519140918,4474451.6421074495,708.35,710.0,707.0,1.1020012611884875,343.18333333333334,2002.2833333333333,0
55.02166666666667,60.0,42.3,4.306640189000484,-0.029983328702417364,17.700000000000003,18.547149717514127,74.83666666666666,75.2,74.6,0.19568797947430247,0.6000000000000085,0.007029730480689156,4.1,4.1,4.1,0.0,0.0,0.0,4061494323.2,3144042052.266667,6092349.059931806,4651169.8076902125,709.2,710.0,708.0,0.7546466228796952,344.2,2005.15,0
52.684999999999995,60.0,35.4,6.383289227031172,-0.14044734648513466,24.6,40.74638135593222,74.90166666666667,75.2,74.7,0.16415336634871597,0.5,-0.0009030286190609275,4.1,4.1,4.1,0.0,0.0,0.0,4071692953.6,3151898112.0,6182243.202292244,4766835.416483976,708.95,710.0,707.0,1.2132740408931055,343.95,2003.5333333333333,0
53.35,59.9,35.4,6.618630612629828,0.11018060572381215,24.5,43.80627118644069,75.04833333333336,75.5,74.7,0.23469537895739404,0.7999999999999972,0.007677132536815763,4.1,4.1,4.1,0.0,0.0,0.0,4080860364.8,3158684501.3333335,6158344.9890618855,4386595.679328139,708.1166666666667,710.0,707.0,1.2363377667313766,343.1166666666667,2002.1833333333334,0
45.74333333333333,59.9,18.4,11.484408984249653,-0.4240511253125868,41.5,131.89164971751413,73.57000000000001,75.5,70.5,1.7552149899704446,5.0,-0.07799944429008056,4.1,4.1,4.1,0.0,0.0,0.0,4095916288.0,3166048665.6,8857497.735096926,2701031.916788936,708.6666666666666,710.0,707.0,1.0523044392039607,343.6,2010.9333333333334,0
36.87833333333334,50.1,18.4,7.258451337524351,0.03190052792442345,31.700000000000003,52.68511581920903,72.195,72.8,70.7,0.44471472478508955,2.0999999999999943,0.012828563489858287,4.1,4.1,4.1,0.0,0.0,0.0,4107325269.3333335,3169009971.2,2539839.932025149,575038.2778412852,709.5333333333333,710.0,709.0,0.5030977485864634,344.46666666666664,2022.0833333333333,0
37.82166666666665,42.7,27.6,3.7581140089085645,0.07948596832453453,15.100000000000001,14.123420903954802,72.33999999999999,72.6,72.2,0.08067511745433881,0.3999999999999915,-0.0006612948041122829,4.1,4.1,4.1,0.0,0.0,0.0,4109528046.9333334,3169929028.266667,711739.2821905225,389807.30413302046,708.85,710.0,707.0,1.435919359427841,343.85,2012.8,0
41.65333333333333,47.4,37.0,2.7455027428022114,0.09960544595721037,10.399999999999999,7.537785310734465,72.56833333333334,72.9,72.2,0.24180932862987292,0.7000000000000028,0.012178382884134524,4.1,4.1,4.1,0.0,0.0,0.0,4112271189.3333335,3170781730.133333,3564131.5903517473,480051.16248433164,707.85,710.0,707.0,0.9884931178656717,342.85,1994.5,0
42.053333333333335,47.4,37.9,2.3138101724480973,-0.024806890803000838,9.5,5.353717514124294,72.78333333333332,72.9,72.4,0.11955661968596543,0.5,-0.002156154487357628,4.1,4.1,4.1,0.0,0.0,0.0,4128192887.4666667,3171705139.2,11852885.760436334,430199.9995302461,709.0833333333334,710.0,708.0,0.5612234416098719,344.0833333333333,1999.8,0
41.05499999999999,44.7,37.0,1.8927538004591464,0.000580716865796072,7.700000000000003,3.5825169491525424,72.63500000000002,72.9,72.4,0.14121146542013335,0.5,-0.003914976382328518,4.1,4.1,4.1,0.0,0.0,0.0,4139128558.9333334,3172440866.133333,722309.1201689548,325256.01563594746,709.3666666666667,710.0,709.0,0.48596110141697085,344.3666666666667,1980.7333333333333,0
